federal_district,region,Название_полигона,Вид_организации,area_km2,population,Количество_организаций,density_per_1000km2,density_per_100k
Северо-Кавказский,Респ Дагестан,Дагестан,Страховые организации,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Операторы инвестиционных платформ,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Операторы платежных систем,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Операторы информационных систем с выпуском цифровых финансовых активов,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Объединения субъектов страхового дела,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Информационные агентства,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Негосударственные пенсионные фонды НПФ,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Операторы товарных поставок,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Участники эксперимента по партнерскому финансированию,50270.0,3232224.0,1,0.019892580067634773,0.03093844981040918
Северо-Кавказский,Респ Дагестан,Дагестан,Биржи,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Клиринговые организации,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,СРО Микрофинансовых организаций,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Аккредитованные организации осуществляющие аттестацию специалистов финансового рынка,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Операторы финансовых платформ,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Бюро кредитных историй,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,СРО Страховых организаций и иностранных страховых организаций,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,СРО Сельскохозяйственных кредитных потребительских кооперативов,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Общества взаимного страхования,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Центральный депозитарий,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Репозитарии,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Акционерные инвестиционные фонды,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Центральные контрагенты,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,СРО Негосударственных пенсионных фондов,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Саморегулируемые организации актуариев,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,СРО Инвестиционных советников,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Кредитные рейтинговые агентства ,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Форекс-дилеры,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,СРО Страховых брокеров,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,СРО Кредитных потребительских кооперативов,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,СРО акционерных инвестиционных фондов и управляющих компаний ИФ ПИФ и НПФ,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,СРО Брокеров,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,СРО Дилеров,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,СРО Регистраторов,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,Операторы обмена цифровых финансовых активов,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Дагестан,Дагестан,СРО Форекс-дилеров,50270.0,3232224.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Все организации,3628.0,527220.0,60,16.538037486218304,11.380448389666553
Северо-Кавказский,Респ Ингушетия,Ингушетия,Микрокредитные компании,3628.0,527220.0,1,0.2756339581036384,0.1896741398277759
Северо-Кавказский,Респ Ингушетия,Ингушетия,Ломбарды,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Кредитные потребительские кооперативы,3628.0,527220.0,30,8.269018743109152,5.690224194833276
Северо-Кавказский,Респ Ингушетия,Ингушетия,Сельскохозяйственные кредитные потребительские кооперативы,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Операторы по приему платежей,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Кредитные организации,3628.0,527220.0,29,7.993384785005513,5.5005500550055
Северо-Кавказский,Респ Ингушетия,Ингушетия,Брокеры,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Дилеры,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Специализированные депозитарии ИФ ПИФ и НПФ,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Регистраторы,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Управляющие компании ИФ ПИФ и НПФ,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Депозитарии,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Саморегулируемые организации в сфере финансового рынка,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,СРО Депозитариев,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,СРО Управляющих,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,СРО Специализированных депозитариев,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Управляющие компании специализированных обществ,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Страховые брокеры,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Микрофинансовые компании,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Инвестиционные советники,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Жилищные накопительные кооперативы,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Доверительные управляющие,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Список лиц осуществляющих деятельность представителей владельцев облигаций,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Аудиторские организации оказывающие аудиторские услуги общественно значимым организациям на финансовом рынке,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Страховые организации,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Операторы инвестиционных платформ,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Операторы платежных систем,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Операторы информационных систем с выпуском цифровых финансовых активов,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Объединения субъектов страхового дела,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Информационные агентства,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Негосударственные пенсионные фонды НПФ,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Операторы товарных поставок,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Участники эксперимента по партнерскому финансированию,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Биржи,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Клиринговые организации,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,СРО Микрофинансовых организаций,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Аккредитованные организации осуществляющие аттестацию специалистов финансового рынка,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Операторы финансовых платформ,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Бюро кредитных историй,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,СРО Страховых организаций и иностранных страховых организаций,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,СРО Сельскохозяйственных кредитных потребительских кооперативов,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Общества взаимного страхования,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Центральный депозитарий,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Репозитарии,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Акционерные инвестиционные фонды,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Центральные контрагенты,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,СРО Негосударственных пенсионных фондов,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Саморегулируемые организации актуариев,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,СРО Инвестиционных советников,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Кредитные рейтинговые агентства ,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Форекс-дилеры,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,СРО Страховых брокеров,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,СРО Кредитных потребительских кооперативов,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,СРО акционерных инвестиционных фондов и управляющих компаний ИФ ПИФ и НПФ,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,СРО Брокеров,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,СРО Дилеров,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,СРО Регистраторов,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,Операторы обмена цифровых финансовых активов,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Респ Ингушетия,Ингушетия,СРО Форекс-дилеров,3628.0,527220.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Все организации,12470.0,905464.0,129,10.344827586206897,14.246839189630952
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Микрокредитные компании,12470.0,905464.0,11,0.8821170809943866,1.2148467526041895
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Ломбарды,12470.0,905464.0,1,0.08019246190858059,0.11044061387310815
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Кредитные потребительские кооперативы,12470.0,905464.0,11,0.8821170809943866,1.2148467526041895
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Сельскохозяйственные кредитные потребительские кооперативы,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Операторы по приему платежей,12470.0,905464.0,2,0.16038492381716118,0.2208812277462163
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Кредитные организации,12470.0,905464.0,101,8.09943865276664,11.154502001183923
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Брокеры,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Дилеры,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Специализированные депозитарии ИФ ПИФ и НПФ,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Регистраторы,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Управляющие компании ИФ ПИФ и НПФ,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Депозитарии,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Саморегулируемые организации в сфере финансового рынка,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,СРО Депозитариев,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,СРО Управляющих,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,СРО Специализированных депозитариев,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Управляющие компании специализированных обществ,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Страховые брокеры,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Микрофинансовые компании,12470.0,905464.0,3,0.24057738572574178,0.33132184161932443
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Инвестиционные советники,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Жилищные накопительные кооперативы,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Доверительные управляющие,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Список лиц осуществляющих деятельность представителей владельцев облигаций,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Аудиторские организации оказывающие аудиторские услуги общественно значимым организациям на финансовом рынке,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Страховые организации,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Операторы инвестиционных платформ,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Операторы платежных систем,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Операторы информационных систем с выпуском цифровых финансовых активов,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Объединения субъектов страхового дела,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Информационные агентства,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Негосударственные пенсионные фонды НПФ,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Операторы товарных поставок,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Участники эксперимента по партнерскому финансированию,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Биржи,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Клиринговые организации,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,СРО Микрофинансовых организаций,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Аккредитованные организации осуществляющие аттестацию специалистов финансового рынка,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Операторы финансовых платформ,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Бюро кредитных историй,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,СРО Страховых организаций и иностранных страховых организаций,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,СРО Сельскохозяйственных кредитных потребительских кооперативов,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Общества взаимного страхования,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Центральный депозитарий,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Репозитарии,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Акционерные инвестиционные фонды,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Центральные контрагенты,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,СРО Негосударственных пенсионных фондов,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Саморегулируемые организации актуариев,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,СРО Инвестиционных советников,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Кредитные рейтинговые агентства ,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Форекс-дилеры,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,СРО Страховых брокеров,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,СРО Кредитных потребительских кооперативов,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,СРО акционерных инвестиционных фондов и управляющих компаний ИФ ПИФ и НПФ,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,СРО Брокеров,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,СРО Дилеров,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,СРО Регистраторов,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,Операторы обмена цифровых финансовых активов,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Кабардино-Балкарская Респ,Кабардино-Балкария,СРО Форекс-дилеров,12470.0,905464.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Все организации,14277.0,468322.0,63,4.412691741962597,13.452282831043599
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Микрокредитные компании,14277.0,468322.0,3,0.21012817818869511,0.6405848967163618
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Ломбарды,14277.0,468322.0,2,0.14008545212579673,0.4270565978109079
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Кредитные потребительские кооперативы,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Сельскохозяйственные кредитные потребительские кооперативы,14277.0,468322.0,2,0.14008545212579673,0.4270565978109079
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Операторы по приему платежей,14277.0,468322.0,1,0.07004272606289837,0.21352829890545394
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Кредитные организации,14277.0,468322.0,54,3.782307207396512,11.530528140894512
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Брокеры,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Дилеры,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Специализированные депозитарии ИФ ПИФ и НПФ,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Регистраторы,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Управляющие компании ИФ ПИФ и НПФ,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Депозитарии,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Саморегулируемые организации в сфере финансового рынка,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,СРО Депозитариев,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,СРО Управляющих,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,СРО Специализированных депозитариев,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Управляющие компании специализированных обществ,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Страховые брокеры,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Микрофинансовые компании,14277.0,468322.0,1,0.07004272606289837,0.21352829890545394
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Инвестиционные советники,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Жилищные накопительные кооперативы,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Доверительные управляющие,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Список лиц осуществляющих деятельность представителей владельцев облигаций,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Аудиторские организации оказывающие аудиторские услуги общественно значимым организациям на финансовом рынке,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Страховые организации,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Операторы инвестиционных платформ,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Операторы платежных систем,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Операторы информационных систем с выпуском цифровых финансовых активов,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Объединения субъектов страхового дела,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Информационные агентства,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Негосударственные пенсионные фонды НПФ,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Операторы товарных поставок,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Участники эксперимента по партнерскому финансированию,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Биржи,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Клиринговые организации,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,СРО Микрофинансовых организаций,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Аккредитованные организации осуществляющие аттестацию специалистов финансового рынка,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Операторы финансовых платформ,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Бюро кредитных историй,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,СРО Страховых организаций и иностранных страховых организаций,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,СРО Сельскохозяйственных кредитных потребительских кооперативов,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Общества взаимного страхования,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Центральный депозитарий,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Репозитарии,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Акционерные инвестиционные фонды,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Центральные контрагенты,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,СРО Негосударственных пенсионных фондов,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Саморегулируемые организации актуариев,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,СРО Инвестиционных советников,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Кредитные рейтинговые агентства ,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,Форекс-дилеры,14277.0,468322.0,0,0.0,0.0
Северо-Кавказский,Карачаево-Черкесская Респ,Карачаево-Черкесия,СРО Страховых брокеров,14277.0,468322.0,0,0.0,0.0
